date,crmid,sku
2020-12-20,1640035906791238086857339,prd1027
2020-12-20,8020526657572935018848255,prd1114
2020-12-20,8020526657572935018848255,prd1063
2020-12-20,7896117758295213112633880,prd1177
2020-12-20,7896117758295213112633880,prd1157
2020-12-20,7896117758295213112633880,prd1153
2020-12-20,7896117758295213112633880,prd1117
2020-12-20,7896117758295213112633880,prd1030
2020-12-20,7673130905853084473361037,prd1197
2020-12-20,7673130905853084473361037,prd1188
2020-12-20,7673130905853084473361037,prd1182
2020-12-20,7673130905853084473361037,prd1126
2020-12-20,7673130905853084473361037,prd1097
2020-12-20,7673130905853084473361037,prd1089
2020-12-20,7673130905853084473361037,prd1079
2020-12-20,7673130905853084473361037,prd1030
2020-12-20,6507515408639507510503786,prd1140
2020-12-20,6507515408639507510503786,prd1025
2020-12-20,6398089262528971182194768,prd1188
2020-12-20,6398089262528971182194768,prd1034
2020-12-20,6390825891795946631329776,prd1174
2020-12-20,6390825891795946631329776,prd1170
2020-12-20,5697451386816185313790651,prd1167
2020-12-20,5697451386816185313790651,prd1104
2020-12-20,5697451386816185313790651,prd1017
2020-12-20,5697451386816185313790651,prd1015
2020-12-20,5697451386816185313790651,prd1009
2020-12-20,2391173791925509538902001,prd1053
2020-12-20,2391173791925509538902001,prd1009
2020-12-20,2354630956264765116287458,prd1153
2020-12-20,2354630956264765116287458,prd1144
2020-12-20,2354630956264765116287458,prd1026
2020-12-20,2354630956264765116287458,prd1019
2020-12-20,2323120460246987412796915,prd1131
2020-12-20,2323120460246987412796915,prd1093
2020-12-20,2323120460246987412796915,prd1052
2020-12-20,2323120460246987412796915,prd1032
2020-12-20,2323120460246987412796915,prd1027
2020-12-20,2322719059095824044471561,prd1166
2020-12-20,2322719059095824044471561,prd1101
2020-12-20,2322719059095824044471561,prd1005
2020-12-20,2220501957746106109511237,prd1091
2020-12-20,2220501957746106109511237,prd1026
2020-12-20,2220501957746106109511143,prd1116
2020-12-20,2220501957746106109511143,prd1027
2020-12-20,2220501957746106109511122,prd1150
2020-12-20,2220501957746106109511122,prd1092
2020-12-20,2218241757008589250457952,prd1026
2020-12-20,2218241757008589250457952,prd1002
2020-12-20,1948682132223353505881910,prd1087
2020-12-20,1948682132223353505881910,prd1026
2020-12-20,1948682132223353505881910,prd1005
2020-12-20,1880362383045135350196672,prd1141
2020-12-20,1880362383045135350196672,prd1077
2020-12-20,1880362383045135350196672,prd1043
2020-12-20,1878633889573589870957929,prd1198
2020-12-20,1878633889573589870957929,prd1098
2020-12-20,1878633889573589870957929,prd1009
2020-12-20,1812428993456199424669570,prd1188
2020-12-20,1812428993456199424669570,prd1129
2020-12-20,1812428993456199424669477,prd1178
2020-12-20,1812428993456199424669477,prd1165
2020-12-20,1812428993456199424669477,prd1155
2020-12-20,1812428993456199424669477,prd1144
2020-12-20,1812428993456199424669477,prd1078
2020-12-20,1812428993456199424669477,prd1069
2020-12-20,1812428993456199424669477,prd1041
2020-12-20,1812428993456199424669477,prd1035
2020-12-20,1812428993456199424669448,prd1191
2020-12-20,1812428993456199424669448,prd1093
2020-12-20,1810442394286852408988877,prd1036
2020-12-20,1810442394286852408988877,prd1020
2020-12-20,1809902413691316424068724,prd1112
2020-12-20,1809902413691316424068724,prd1063
2020-12-20,1809902413691316424068724,prd1017
2020-12-20,1809902413691316424068724,prd1015
2020-12-20,1809902413691316424068616,prd1151
2020-12-20,1809902413691316424068616,prd1067
2020-12-20,1809902413691316424068616,prd1055
2020-12-20,1778269363257716985641033,prd1179
2020-12-20,1778269363257716985641033,prd1137
2020-12-20,1778269363257716985641033,prd1054
2020-12-20,1778269363257716985641033,prd1003
2020-12-20,1778269363257716985640940,prd1144
2020-12-20,1778269363257716985640940,prd1107
2020-12-20,1778269363257716985640940,prd1074
2020-12-20,1778269363257716985640940,prd1003
2020-12-20,1778269363257716985640896,prd1194
2020-12-20,1778269363257716985640896,prd1150
2020-12-20,1778269363257716985640896,prd1038
2020-12-20,1674856463621409619950655,prd1076
2020-12-20,1674856463621409619950655,prd1070
2020-12-20,1674856463621409619950655,prd1054
2020-12-20,1674730797773190364871090,prd1174
2020-12-20,1674730797773190364871090,prd1070
2020-12-20,9937106575,prd1167
2020-12-20,9937106575,prd1123
2020-12-20,9937106575,prd1108
2020-12-20,9574976563249700507508355,prd1164
2020-12-20,9574976563249700507508355,prd1088
2020-12-20,9574976563249700507508355,prd1033
2020-12-20,9340003505262210789016857,prd1052
2020-12-20,9340003505262210789009257,prd1170
2020-12-20,9234690981529763328042295,prd1113
2020-12-20,8890374475,prd1075
2020-12-20,8703286158360567518371673,prd1187
2020-12-20,8703286158360567518371673,prd1170
2020-12-20,8703286158360567518371673,prd1076
2020-12-20,8136742872388817348684428,prd1183
2020-12-20,8136742872388817348684428,prd1162
2020-12-20,8136742872388817348684428,prd1150
2020-12-20,8136742872388817348684428,prd1145
2020-12-20,8136742872388817348684428,prd1036
2020-12-20,8135421270917372951251955,prd1092
2020-12-20,8135421270917372951251955,prd1073
2020-12-20,8131343256625358915785172,prd1107
2020-12-20,8129535792999541553445231,prd1049
2020-12-20,8129519932623097288537464,prd1160
2020-12-20,8020952467230377819950869,prd1010
2020-12-20,8015560036211611196175751,prd1143
2020-12-20,8015560036211611196175751,prd1113
2020-12-20,8015560036211611196175751,prd1072
2020-12-20,8015560036211611196175751,prd1064
2020-12-20,8015560036211611196175751,prd1052
2020-12-20,8015560036211611196175751,prd1051
2020-12-20,8015560036211611196175751,prd1041
2020-12-20,8012363782697696878237549,prd1161
2020-12-20,8011908053051625745584121,prd1001
2020-12-20,7905193913605095281210541,prd1027
2020-12-20,7899308546168913447378838,prd1195
2020-12-20,7899308546168913447378838,prd1077
2020-12-20,7898863335027122914333722,prd1133
2020-12-20,7898863335027122914333722,prd1111
2020-12-20,7898863335027122914333722,prd1042
2020-12-20,7897054083820769842067046,prd1132
2020-12-20,7789848823033326792254596,prd1138
2020-12-20,7789848823033326792254596,prd1127
2020-12-20,7789848823033326792254596,prd1036
2020-12-20,7789370069486652904590714,prd1157
2020-12-20,7789370069486652904590714,prd1098
2020-12-20,7789370069486652904590714,prd1013
2020-12-20,7789370069486652904590714,prd1006
2020-12-20,7788016657625653425222478,prd1152
2020-12-20,7788016657625653425222478,prd1128
2020-12-20,7783951218881755657273012,prd1080
2020-12-20,7783034101158499510026253,prd1189
2020-12-20,7783034101158499510026253,prd1134
2020-12-20,7783034101158499510026253,prd1079
2020-12-20,7783034101158499510026253,prd1071
2020-12-20,7783034101158499510026253,prd1024
2020-12-20,7783034101158499510026253,prd1019
2020-12-20,7782143602983625064048015,prd1057
2020-12-20,7781677286788259043029549,prd1148
2020-12-20,7781677286788259043029549,prd1125
2020-12-20,7781677286788259043029549,prd1109
2020-12-20,7780348507071780279833885,prd1149
2020-12-20,7674026828395877301087048,prd1108
2020-12-20,7674026828395877301087048,prd1083
2020-12-20,7674026828395877301087048,prd1032
2020-12-20,7667252646919181615675081,prd1197
2020-12-20,7664982262431046245031864,prd1096
2020-12-20,7664536996157853047707074,prd1164
2020-12-20,7664089997628999855289829,prd1051
2020-12-20,7558268240260814006446195,prd1189
2020-12-20,7550101838726194265713927,prd1058
2020-12-20,7549668974783873065939012,prd1111
2020-12-20,7549188482131601920476611,prd1138
2020-12-20,7336296037312885659031004,prd1187
2020-12-20,7206003834537650933063810,prd1052
2020-12-20,6956843214,prd1130
2020-12-20,6626054972400367051540279,prd1056
2020-12-20,6625579669861446593556482,prd1046
2020-12-20,6623793429105434161612543,prd1090
2020-12-20,6622427649422930881755656,prd1047
2020-12-20,6622401208940509141169685,prd1112
2020-12-20,6621980719693116054845030,prd1035
2020-12-20,6516139409598644698549924,prd1197
2020-12-20,6514307299539847569198256,prd1107
2020-12-20,6510225744678602858016319,prd1180
2020-12-20,6510225744678602858016319,prd1128
2020-12-20,6510225744678602858016319,prd1066
2020-12-20,6509324707861634248512657,prd1057
2020-12-20,6508897193553723215747082,prd1018
2020-12-20,6506188644528997744854684,prd1145
2020-12-20,6506188644528997744854684,prd1089
2020-12-20,6506162107395599971914357,prd1151
2020-12-20,6394018591370708268746274,prd1048
2020-12-20,6392186239939094772843885,prd1049
2020-12-20,6391749869935422669847921,prd1034
2020-12-20,6391304569424363464373475,prd1047
2020-12-20,6390392890519980834943883,prd1101
2020-12-20,6390364606624147415873701,prd1179
2020-12-20,6284080059691852198252804,prd1176
2020-12-20,6283178877778863348845755,prd1090
2020-12-20,6283178877778863348845755,prd1086
2020-12-20,6283175413668571694668797,prd1093
2020-12-20,6282719449659475626200006,prd1176
2020-12-20,6282267268052116776566001,prd1140
2020-12-20,6278678711914100047555978,prd1148
2020-12-20,6277288189148587540146938,prd1009
2020-12-20,6168305618248483957926278,prd1182
2020-12-20,6168287970779629692892457,prd1165
2020-12-20,6168287970779629692892457,prd1150
2020-12-20,6168287970779629692892457,prd1083
2020-12-20,6168287970779629692892457,prd1082
2020-12-20,6168287970779629692892457,prd1080
2020-12-20,6168287970779629692892457,prd1048
2020-12-20,6168287970779629692892457,prd1015
2020-12-20,6167862077329411817853556,prd1139
2020-12-20,6166471637652872776140198,prd1027
2020-12-20,6161976689482019141908195,prd1147
2020-12-20,6160619730204280189599219,prd1193
2020-12-20,6159683328867038734312771,prd1163
2020-12-20,6159683328867038734312771,prd1078
2020-12-20,6159683328867038734312771,prd1027
2020-12-20,6158789311235307060804238,prd1038
2020-12-20,6052032856697909145449700,prd1055
2020-12-20,6046617587747301951640266,prd1074
2020-12-20,6046152872568274136322262,prd1175
2020-12-20,6046152872568274136322262,prd1103
2020-12-20,6044797708227753999485517,prd1169
2020-12-20,5936274441485207495708097,prd1055
2020-12-20,5931297143148830025807118,prd1120
2020-12-20,5929945519001049528424439,prd1078
2020-12-20,5928551469873559384543490,prd1171
2020-12-20,5820915119376515853145578,prd1068
2020-12-20,5820003446755058762955126,prd1005
2020-12-20,5815031552702909693389082,prd1185
2020-12-20,5812769981585304434865101,prd1143
2020-12-20,5811865355966702525294244,prd1020
2020-12-20,5705137171466566939406819,prd1063
2020-12-20,5705137171466566939406819,prd1006
2020-12-20,5704663628739017551136276,prd1105
2020-12-20,5704663628739017551136276,prd1063
2020-12-20,5704663628739017551136276,prd1015
2020-12-20,5704206125965893724850963,prd1171
2020-12-20,5704204379663888844614281,prd1168
2020-12-20,5704204379663888844614281,prd1144
2020-12-20,5704204379663888844614281,prd1088
2020-12-20,5704204379663888844614281,prd1084
2020-12-20,5704204379663888844614281,prd1056
2020-12-20,5704204379663888844614281,prd1014
2020-12-20,5704204379663888844614281,prd1011
2020-12-20,5703301514449455101351641,prd1080
2020-12-20,5699684681425191544696348,prd1076
2020-12-20,5697426761357627346056509,prd1148
2020-12-20,5697421323105659347977067,prd1125
2020-12-20,5697421323105659347977067,prd1089
2020-12-20,5697421323105659347977067,prd1019
2020-12-20,5695613879914639501361482,prd1116
2020-12-20,5589767359028847247669908,prd1101
2020-12-20,5589352128939656147628526,prd1057
2020-12-20,5588901569000262369844846,prd1198
2020-12-20,5588871560395548960769141,prd1186
2020-12-20,5583016229519643013618735,prd1183
2020-12-20,5581208758451610052800160,prd1153
2020-12-20,5498745806,prd1188
2020-12-20,5498745806,prd1161
2020-12-20,5498745806,prd1077
2020-12-20,5498745806,prd1055
2020-12-20,5220995508,prd1076
2020-12-20,4544540880,prd1039
2020-12-20,3178427613115037140217900,prd1119
2020-12-20,3175775913777067227287339,prd1086
2020-12-20,3142698095,prd1069
2020-12-20,3131065753903672905937492,prd1018
2020-12-20,3130006306005166070335340,prd1164
2020-12-20,3130006306005166070335340,prd1156
2020-12-20,3130006306005166070335340,prd1150
2020-12-20,3130006306005166070335340,prd1016
2020-12-20,3085668775930349710838250,prd1162
2020-12-20,3085131183630675679831101,prd1158
2020-12-20,3085131183630675679831101,prd1013
2020-12-20,3042548759343200568825097,prd1188
2020-12-20,3042548759343200568825097,prd1029
2020-12-20,3039718383033030273701767,prd1117
2020-12-20,3039718383033030273701767,prd1112
2020-12-20,3039718383033030273701767,prd1053
2020-12-20,3039545111330042327404796,prd1051
2020-12-20,2995019867171382117513666,prd1183
2020-12-20,2995019867171382117513666,prd1163
2020-12-20,2995019867171382117513666,prd1154
2020-12-20,2995019867171382117513666,prd1107
2020-12-20,2995016408157319661559120,prd1160
2020-12-20,2995016408157319661559120,prd1061
2020-12-20,2995016408157319661559120,prd1056
2020-12-20,2995016408157319661559120,prd1050
2020-12-20,2995016408157319661559120,prd1033
2020-12-20,2995016408157319661559120,prd1027
2020-12-20,2995016408157319661559120,prd1019
2020-12-20,2995016408157319661559120,prd1018
2020-12-20,2995016408157319661559120,prd1014
2020-12-20,2995016408157319661559120,prd1005
2020-12-20,2995016408157319661559120,prd1002
2020-12-20,2994675512954378092758429,prd1067
2020-12-20,2994665823560074567468878,prd1057
2020-12-20,2994664437850327940970676,prd1043
2020-12-20,2970603120300520527591841,prd1080
2020-12-20,2949620912959922113985750,prd1022
2020-12-20,2590587234123644518457843,prd1181
2020-12-20,2590587234123644518457843,prd1118
2020-12-20,2590587234123644518457843,prd1071
2020-12-20,2590587234123644518457843,prd1065
2020-12-20,2588299315814633460436152,prd1019
2020-12-20,2542531754628660553129688,prd1072
2020-12-20,2541477817364069546305083,prd1099
2020-12-20,2541477817364069546305083,prd1097
2020-12-20,2541477817364069546305083,prd1020
2020-12-20,2500123281224533114722192,prd1175
2020-12-20,2496247225376452439457400,prd1198
2020-12-20,2496239636182195918764737,prd1170
2020-12-20,2496239636182195918764737,prd1159
2020-12-20,2496239636182195918764737,prd1132
2020-12-20,2454903702490893506887455,prd1154
2020-12-20,2454903702490893506887455,prd1050
2020-12-20,2454903702490893506887455,prd1048
2020-12-20,2454543471761310839591972,prd1117
2020-12-20,2451889691011088886050240,prd1098
2020-12-20,2451889691011088886050240,prd1053
2020-12-20,2451889691011088886050240,prd1043
2020-12-20,2451889691011088886050240,prd1030
2020-12-20,2451889691011088886050240,prd1006
2020-12-20,2451721978395379431762073,prd1192
2020-12-20,2408780749548475298898944,prd1183
2020-12-20,2408780749548475298898944,prd1160
2020-12-20,2408780749548475298898944,prd1150
2020-12-20,2407365163681561651985848,prd1168
2020-12-20,2391306229856717317280318,prd1158
2020-12-20,2391306229856717317280318,prd1130
2020-12-20,2391306229856717317280318,prd1061
2020-12-20,2391173791925509538901907,prd1089
2020-12-20,2391173791925509538901885,prd1167
2020-12-20,2391173791925509538901885,prd1133
2020-12-20,2391173791925509538901885,prd1104
2020-12-20,2391173791925509538901885,prd1081
2020-12-20,2390916767106181134547286,prd1019
2020-12-20,2388659158484068894842632,prd1166
2020-12-20,2355154834678807872456271,prd1126
2020-12-20,2355153816414292457030624,prd1092
2020-12-20,2354630956264765116287551,prd1192
2020-12-20,2354630956264765116287551,prd1180
2020-12-20,2354630956264765116287551,prd1130
2020-12-20,2354630956264765116287551,prd1054
2020-12-20,2354630956264765116287551,prd1024
2020-12-20,2354630956264765116287429,prd1118
2020-12-20,2354630956264765116287429,prd1041
2020-12-20,2354630956264765116287429,prd1040
2020-12-20,2354630956264765116287408,prd1184
2020-12-20,2354630956264765116287408,prd1072
2020-12-20,2354629893378794191584254,prd1028
2020-12-20,2354629893378794191584117,prd1177
2020-12-20,2354629893378794191584117,prd1167
2020-12-20,2354629893378794191584117,prd1160
2020-12-20,2354629893378794191584117,prd1130
2020-12-20,2354629893378794191584117,prd1127
2020-12-20,2354629893378794191584117,prd1125
2020-12-20,2354629893378794191584117,prd1120
2020-12-20,2354629893378794191584117,prd1084
2020-12-20,2354629893378794191584117,prd1082
2020-12-20,2354629893378794191584117,prd1078
2020-12-20,2354629893378794191584117,prd1075
2020-12-20,2354629893378794191584117,prd1074
2020-12-20,2354629893378794191584117,prd1062
2020-12-20,2354629893378794191584117,prd1057
2020-12-20,2354629893378794191584117,prd1056
2020-12-20,2354629893378794191584117,prd1051
2020-12-20,2354364047771809047744251,prd1162
2020-12-20,2323126149383063598096417,prd1188
2020-12-20,2322719059095824044471568,prd1003
2020-12-20,2322719059095824044471547,prd1016
2020-12-20,2322719059095824044471446,prd1173
2020-12-20,2322719059095824044471446,prd1119
2020-12-20,2322719059095824044471446,prd1097
2020-12-20,2322719059095824044471446,prd1079
2020-12-20,2322719059095824044471417,prd1122
2020-12-20,2322719059095824044471417,prd1110
2020-12-20,2322719059095824044471417,prd1063
2020-12-20,2322719059095824044471417,prd1049
2020-12-20,2322719059095824044471417,prd1031
2020-12-20,2320724706009315210791003,prd1058
2020-12-20,2320591809521471513752385,prd1136
2020-12-20,2286833028689985026854146,prd1006
2020-12-20,2286571864421530838568629,prd1006
2020-12-20,2286571864421530838568593,prd1130
2020-12-20,2286571864421530838568593,prd1094
2020-12-20,2286571864421530838568593,prd1025
2020-12-20,2286571864421530838568593,prd1013
2020-12-20,2273258751227284391322660,prd1012
2020-12-20,2270613991359143948257296,prd1151
2020-12-20,2270613991359143948257296,prd1144
2020-12-20,2254670895407049294011995,prd1031
2020-12-20,2253475663269279114852442,prd1002
2020-12-20,2253332848754319563201961,prd1125
2020-12-20,2252280398458089749212327,prd1016
2020-12-20,2225731252610688915113066,prd1161
2020-12-20,2225731252610688915113066,prd1009
2020-12-20,2220775620177784878142134,prd1041
2020-12-20,2220634365364590613039932,prd1186
2020-12-20,2220634365364590613039932,prd1150
2020-12-20,2220634365364590613039932,prd1141
2020-12-20,2220501957746106109511266,prd1175
2020-12-20,2220501957746106109511266,prd1063
2020-12-20,2220501957746106109511266,prd1055
2020-12-20,2220501957746106109511266,prd1051
2020-12-20,2220501957746106109511266,prd1040
2020-12-20,2220501957746106109511150,prd1019
2020-12-20,2219048120687042162683523,prd1146
2020-12-20,2218382977191524584683490,prd1011
2020-12-20,2182985971373591557067060,prd1143
2020-12-20,2180689065008632134165712,prd1039
2020-12-20,2180514407542705973121244,prd1195
2020-12-20,2180514407542705973121244,prd1163
2020-12-20,2180514407542705973121244,prd1122
2020-12-20,2180514407542705973121244,prd1011
2020-12-20,2180514407542705973121244,prd1003
2020-12-20,2179621326915334108091889,prd1129
2020-12-20,2179621326915334108091889,prd1078
2020-12-20,2179621326915334108091889,prd1018
2020-12-20,2179621326915334108091889,prd1014
2020-12-20,2157475750,prd1194
2020-12-20,1948940676162945160264622,prd1157
2020-12-20,1948940676162945160264622,prd1032
2020-12-20,1948940676162945160264622,prd1012
2020-12-20,1948682132223353505881903,prd1043
2020-12-20,1948676905319664537102386,prd1178
2020-12-20,1948676905319664537102386,prd1133
2020-12-20,1947219954942233336867162,prd1072
2020-12-20,1946949432227064225527018,prd1130
2020-12-20,1914380237163706601195782,prd1182
2020-12-20,1914380237163706601195782,prd1052
2020-12-20,1914380237163706601195782,prd1035
2020-12-20,1914247296110021732613033,prd1037
2020-12-20,1913053108397379378383942,prd1078
2020-12-20,1912785185864158138279027,prd1102
2020-12-20,1880362383045135350196759,prd1158
2020-12-20,1880362383045135350196759,prd1150
2020-12-20,1880362383045135350196615,prd1164
2020-12-20,1880362383045135350196615,prd1041
2020-12-20,1878633889573589870958030,prd1064
2020-12-20,1878633889573589870957935,prd1151
2020-12-20,1878633889573589870957935,prd1071
2020-12-20,1878633889573589870957935,prd1030
2020-12-20,1878102687197130968639041,prd1132
2020-12-20,1844331465142802909566775,prd1101
2020-12-20,1844330947917496368486740,prd1132
2020-12-20,1844330947917496368486740,prd1022
2020-12-20,1844065138985042199500940,prd1176
2020-12-20,1844065138985042199500940,prd1091
2020-12-20,1844065138985042199500940,prd1062
2020-12-20,1812837594766680120939439,prd1170
2020-12-20,1812837594766680120939439,prd1075
2020-12-20,1812837594766680120939439,prd1026
2020-12-20,1812428993456199424669563,prd1090
2020-12-20,1812428993456199424669563,prd1014
2020-12-20,1812428993456199424669563,prd1009
2020-12-20,1812428993456199424669563,prd1006
2020-12-20,1812428993456199424669441,prd1038
2020-12-20,1812428993456199424669441,prd1026
2020-12-20,1809902413691316424068645,prd1048
2020-12-20,1809902413691316424068609,prd1181
2020-12-20,1809902413691316424068609,prd1009
2020-12-20,1778269363257716985641047,prd1160
2020-12-20,1778269363257716985640897,prd1116
2020-12-20,1776549179544471429564122,prd1184
2020-12-20,1776405841719701025748261,prd1100
2020-12-20,1776017979124825200675272,prd1183
2020-12-20,1776017979124825200675272,prd1018
2020-12-20,1744382342715847426479489,prd1132
2020-12-20,1742513128008577942112832,prd1072
2020-12-20,1742513128008577942112832,prd1044
2020-12-20,1742379710445031593934813,prd1184
2020-12-20,1742379710445031593934813,prd1129
2020-12-20,1742379710445031593934813,prd1083
2020-12-20,1742379710445031593934813,prd1061
2020-12-20,1742255582121499442917844,prd1178
2020-12-20,1742255582121499442917844,prd1062
2020-12-20,1742255582121499442917844,prd1031
2020-12-20,1710344772090482984015938,prd1095
2020-12-20,1710344772090482984015938,prd1060
2020-12-20,1710344772090482984015938,prd1007
2020-12-20,1707818188253737261687245,prd1085
2020-12-20,1676051752708847729698459,prd1102
2020-12-20,1674856463621409619950734,prd1189
2020-12-20,1674856463621409619950734,prd1175
2020-12-20,1674856463621409619950734,prd1173
2020-12-20,1674856463621409619950734,prd1167
2020-12-20,1674856463621409619950734,prd1110
2020-12-20,1674856463621409619950734,prd1107
2020-12-20,1674856463621409619950734,prd1057
2020-12-20,1674856463621409619950734,prd1009
2020-12-20,1674856463621409619950648,prd1016
2020-12-20,1674856463621409619950640,prd1198
2020-12-20,1674187697679335949238804,prd1061
2020-12-20,1674187697679335949238804,prd1051
2020-12-20,1642684992190666526663550,prd1190
2020-12-20,1640035906791238086857439,prd1039
2020-12-20,1640035906791238086857433,prd1069
2020-12-20,1640035906791238086857353,prd1109
2020-12-20,1640035906791238086857353,prd1039
2020-12-20,1640035906791238086857353,prd1003
2020-12-20,1640035906791238086857353,prd1002
2020-12-20,1640035906791238086857325,prd1030
2020-12-20,1640035906791238086857324,prd1125
2020-12-20,1640035906791238086857324,prd1118
2020-12-20,1640035906791238086857302,prd1194
2020-12-20,1640035906791238086857302,prd1133
2020-12-20,1640035906791238086857302,prd1095
2020-12-20,1640035906791238086857302,prd1079
2020-12-20,1640035906791238086857302,prd1023
2020-12-20,1640035906791238086857302,prd1002
2020-12-20,1640035906791238086857289,prd1166
2020-12-20,1240744804052610776373988,prd1165
2020-12-20,1206235787983424982739461,prd1073
2020-12-20,1011814400061821796703333,prd1090
2020-12-21,1878633889573589870957921,prd1019
2020-12-21,1878633889573589870957921,prd1194
2020-12-21,1878633889573589870957921,prd1192
2020-12-21,1878633889573589870957921,prd1149
2020-12-21,1878633889573589870957921,prd1143
2020-12-21,1878633889573589870957921,prd1101
2020-12-21,1878633889573589870957921,prd1099
2020-12-21,1878633889573589870957921,prd1093
2020-12-21,1878633889573589870957921,prd1071
2020-12-21,1878633889573589870957921,prd1064
2020-12-21,1878633889573589870957921,prd1061
2020-12-21,1878633889573589870957921,prd1055
2020-12-21,1878633889573589870957921,prd1048
2020-12-21,1878633889573589870957921,prd1028
2020-12-21,1878633889573589870957921,prd1027
2020-12-21,1878633889573589870957921,prd1020
2020-12-21,1878633889573589870957921,prd1010
2020-12-21,1878633889573589870957928,prd1189
2020-12-21,1878633889573589870957928,prd1176
2020-12-21,1878633889573589870957928,prd1170
2020-12-21,1878633889573589870957928,prd1146
2020-12-21,1878633889573589870957928,prd1138
2020-12-21,1878633889573589870957928,prd1127
2020-12-21,1878633889573589870957928,prd1121
2020-12-21,1878633889573589870957928,prd1103
2020-12-21,1878633889573589870957928,prd1099
2020-12-21,1878633889573589870957928,prd1096
2020-12-21,1878633889573589870957928,prd1074
2020-12-21,1878633889573589870957928,prd1046
2020-12-21,1878633889573589870957928,prd1036
2020-12-21,1878633889573589870957928,prd1034
2020-12-21,1878633889573589870957928,prd1033
2020-12-21,1878633889573589870957928,prd1016
2020-12-21,1878633889573589870957928,prd1011
2020-12-21,1878633889573589870957928,prd1002
2020-12-21,1812428993456199424669441,prd1018
2020-12-21,1812428993456199424669441,prd1193
2020-12-21,1812428993456199424669441,prd1173
2020-12-21,1812428993456199424669441,prd1131
2020-12-21,1812428993456199424669441,prd1125
2020-12-21,1812428993456199424669441,prd1100
2020-12-21,1812428993456199424669441,prd1096
2020-12-21,1812428993456199424669441,prd1068
2020-12-21,1812428993456199424669441,prd1055
2020-12-21,1812428993456199424669441,prd1027
2020-12-21,1812428993456199424669441,prd1019
2020-12-21,1812428993456199424669441,prd1009
2020-12-21,6630099264654735528345569,prd1080
2020-12-21,6630099264654735528345569,prd1171
2020-12-21,6630099264654735528345569,prd1159
2020-12-21,6630099264654735528345569,prd1146
2020-12-21,6630099264654735528345569,prd1115
2020-12-21,6630099264654735528345569,prd1006
2020-12-21,1878633889573589870957878,prd1175
2020-12-21,1878633889573589870957878,prd1153
2020-12-21,1878633889573589870957878,prd1115
2020-12-21,1878633889573589870957878,prd1092
2020-12-21,1878633889573589870957878,prd1090
2020-12-21,1878633889573589870957878,prd1078
2020-12-21,1878633889573589870957878,prd1061
2020-12-21,1878633889573589870957878,prd1033
2020-12-21,1878633889573589870957878,prd1017
2020-12-21,1878633889573589870957878,prd1016
2020-12-21,1878633889573589870957878,prd1015
2020-12-21,1878633889573589870957878,prd1009
2020-12-21,1640035906791238086857346,prd1192
2020-12-21,1640035906791238086857346,prd1186
2020-12-21,1640035906791238086857346,prd1150
2020-12-21,1640035906791238086857346,prd1069
2020-12-21,1640035906791238086857346,prd1065
2020-12-21,1878633889573589870958037,prd1148
2020-12-21,1878633889573589870958037,prd1134
2020-12-21,1878633889573589870958037,prd1130
2020-12-21,1878633889573589870958037,prd1091
2020-12-21,1878633889573589870958037,prd1068
2020-12-21,1878633889573589870958037,prd1044
2020-12-21,1878633889573589870958029,prd1121
2020-12-21,1878633889573589870958029,prd1090
2020-12-21,1878633889573589870958029,prd1086
2020-12-21,1878633889573589870958029,prd1024
2020-12-21,1878633889573589870958029,prd1002
2020-12-21,1812428993456199424669570,prd1196
2020-12-21,1812428993456199424669570,prd1171
2020-12-21,1812428993456199424669570,prd1153
2020-12-21,1812428993456199424669570,prd1128
2020-12-21,1812428993456199424669570,prd1107
2020-12-21,1812428993456199424669570,prd1091
2020-12-21,1809902413691316424068746,prd1093
2020-12-21,1809902413691316424068746,prd1079
2020-12-21,1809902413691316424068746,prd1033
2020-12-21,1809902413691316424068746,prd1019
2020-12-21,1640035906791238086857288,prd1194
2020-12-21,1640035906791238086857288,prd1189
2020-12-21,1640035906791238086857288,prd1105
2020-12-21,1640035906791238086857288,prd1088
2020-12-21,1640035906791238086857288,prd1028
2020-12-21,1640035906791238086857288,prd1015
2020-12-21,1640035906791238086857288,prd1007
2020-12-21,7899276873891268600769089,prd1105
2020-12-21,7899276873891268600769089,prd1088
2020-12-21,7899276873891268600769089,prd1080
2020-12-21,7899276873891268600769089,prd1073
2020-12-21,7899276873891268600769089,prd1055
2020-12-21,7899276873891268600769089,prd1047
2020-12-21,7899276873891268600769089,prd1043
2020-12-21,6052036418511368365850963,prd1129
2020-12-21,6052036418511368365850963,prd1065
2020-12-21,6052036418511368365850963,prd1061
2020-12-21,6052036418511368365850963,prd1047
2020-12-21,2355154834678807872456242,prd1129
2020-12-21,2355154834678807872456242,prd1079
2020-12-21,2355154834678807872456242,prd1036
2020-12-21,1878633889573589870957935,prd1171
2020-12-21,1878633889573589870957935,prd1170
2020-12-21,1878633889573589870957935,prd1114
2020-12-21,1878633889573589870957935,prd1093
2020-12-21,1878633889573589870957935,prd1090
2020-12-21,1878633889573589870957935,prd1026
2020-12-21,1878633889573589870957885,prd1166
2020-12-21,1878633889573589870957885,prd1129
2020-12-21,1878633889573589870957885,prd1121
2020-12-21,1878633889573589870957885,prd1100
2020-12-21,1878633889573589870957885,prd1095
2020-12-21,1878633889573589870957885,prd1082
